item_id,admlog_id,vertical,action,to_moderation_datetime,action_datetime,user_group,user_id,ModerSourceEventType
400846750002,158820403736,Goods,allowed,2024-09-22T11:12:40,2024-09-22T11:13:42.950000,cron,12500068,activation
400911750882,157235573018,Goods,allowed,2024-09-11T09:46:26,2024-09-11T09:47:34.800000,cron,373388600,activation
400921750637,157535685813,Goods,allowed,2024-09-13T14:56:15,2024-09-13T14:57:23.469000,cron,175096500015,activation
400929000097,158140269955,Goods,allowed,2024-09-17T19:41:53,2024-09-17T19:42:57.740000,cron,369284776,activation
400929000097,158162273022,Goods,allowed,2024-09-17T19:45:03,2024-09-17T19:46:06.386000,cron,369284776,update
400958500932,157517995938,Goods,allowed,2024-09-13T13:03:49,2024-09-13T13:04:56.817000,cron,2154607,update
400958500932,157985120870,Goods,allowed,2024-09-16T18:18:47,2024-09-16T18:19:52.735000,cron,2154607,update
400958500932,158452344920,Goods,allowed,2024-09-19T18:22:25,2024-09-19T18:23:31.216000,cron,2154607,update
400958500932,160200661797,Goods,allowed,2024-09-30T20:49:26,2024-09-30T20:50:29.976000,cron,2154607,activation
401221501107,157898532850,Goods,allowed,2024-09-16T08:54:20,2024-09-16T08:55:33.449000,cron,388355164,activation
401230500672,156419039061,Goods,allowed,2024-09-05T20:49:57,2024-09-05T20:51:01.993000,cron,384981888,activation
401252750552,160111384999,Goods,allowed,2024-09-30T11:02:21,2024-09-30T11:03:22.914000,cron,371544596,activation
401270750722,156827543901,Goods,allowed,2024-09-08T18:25:21,2024-09-08T18:26:25.338000,cron,365285652,activation
401271250147,159342910210,Goods,allowed,2024-09-25T16:55:17,2024-09-25T16:56:20.303000,cron,1605738,activation
401284500387,158507642243,Goods,allowed,2024-09-20T02:59:05,2024-09-20T03:00:10.695000,cron,1641883,activation
401311000512,158744204943,Goods,allowed,2024-09-21T19:06:59,2024-09-21T19:08:06.064000,cron,368657793,activation
401315250287,159653782906,Goods,allowed,2024-09-27T11:24:26,2024-09-27T11:25:28.598000,cron,366832341,activation
401364001237,159470557526,Goods,allowed,2024-09-26T15:29:20,2024-09-26T15:30:23.386000,cron,365285652,activation
401390000347,156884011913,Goods,allowed,2024-09-09T06:34:06,2024-09-09T06:35:11.738000,cron,289247000198,activation
401394750017,156873778909,Goods,allowed,2024-09-09T01:15:22,2024-09-09T01:16:30.543000,cron,1641862,activation
401499250052,158559591328,Transport,allowed,2024-09-20T13:13:07,2024-09-20T13:14:12.024000,cron,201399250017,activation
401499500012,156639231361,Goods,allowed,2024-09-07T08:58:29,2024-09-07T08:59:36.283000,cron,141797750009,activation
401543000002,155935572604,Goods,allowed,2024-09-02T18:30:02,2024-09-02T18:31:26.957000,cron,230500020,activation
401549250592,157690927675,Goods,allowed,2024-09-14T21:00:21,2024-09-14T21:01:26.954000,cron,365427140,activation
401571501247,158071694204,Goods,allowed,2024-09-17T14:34:46,2024-09-17T14:35:51.054000,cron,241351500035,activation
401579500687,157496848363,Goods,allowed,2024-09-13T08:00:11,2024-09-13T08:01:16.537000,cron,375156211,activation
401591001457,158974725276,Goods,allowed,2024-09-23T12:45:45,2024-09-23T12:46:49.522000,cron,229182000111,activation
401633501602,156660813680,Goods,allowed,2024-09-07T13:33:39,2024-09-07T13:34:44.100000,cron,370732018,activation
401660750347,156714473964,Goods,allowed,2024-09-07T19:44:35,2024-09-07T19:45:39.435000,cron,988750244,activation
401683000332,157604342360,Goods,allowed,2024-09-14T00:16:45,2024-09-14T00:17:53.004000,cron,211028750046,activation
401783501672,156903750262,Services,allowed,2024-09-09T10:46:24,2024-09-09T10:48:21.316000,cron,132650000059,activation
401807002077,155983653843,Goods,allowed,2024-09-03T10:40:43,2024-09-03T10:41:56.854000,cron,285862500125,activation
401812500827,158410068685,Goods,allowed,2024-09-19T11:37:23,2024-09-19T11:38:30.325000,cron,179996000015,activation
401812750307,157397623785,Goods,allowed,2024-09-12T10:51:01,2024-09-12T10:52:22.315000,cron,1769000211,activation
401813502407,156072337596,Goods,allowed,2024-09-03T18:13:34,2024-09-03T18:14:38.650000,cron,238586250001,activation
401843500782,157973311243,Goods,allowed,2024-09-16T16:22:12,2024-09-16T16:23:17.116000,cron,271428000076,activation
401906250252,157258685499,Goods,allowed,2024-09-11T14:09:23,2024-09-11T14:10:28.924000,cron,187344500026,activation
402017250062,156310516127,Goods,allowed,2024-09-05T05:28:07,2024-09-05T05:29:16.627000,cron,383975060,activation
402062000382,155978670660,Goods,allowed,2024-09-03T07:32:31,2024-09-03T07:33:35.221000,cron,57764000305,activation
402073500437,159295741490,Goods,allowed,2024-09-25T10:58:07,2024-09-25T10:59:08.250000,cron,259924500032,activation
402085250957,155736774487,Goods,allowed,2024-09-01T12:25:45,2024-09-01T12:26:50.298000,cron,2751588,activation
402123000262,159588993748,Goods,allowed,2024-09-27T06:21:28,2024-09-27T06:22:30.176000,cron,165472500020,activation
402139500067,157535523151,Goods,allowed,2024-09-13T13:20:06,2024-09-13T13:21:12.657000,cron,3300,activation
402146501157,159875167309,Goods,allowed,2024-09-28T23:17:23,2024-09-28T23:18:25.467000,cron,376822516,update
402166251232,158708906973,Goods,allowed,2024-09-21T13:48:51,2024-09-21T13:49:56.831000,cron,257244500186,activation
402174750552,156567921655,Goods,allowed,2024-09-06T18:54:11,2024-09-06T18:55:16.071000,cron,2171435,activation
402188250717,156567207420,Goods,allowed,2024-09-06T19:09:18,2024-09-06T19:10:24.052000,cron,372885039,activation
402188250717,156552746970,Goods,allowed,2024-09-06T19:26:56,2024-09-06T19:28:02.075000,cron,372885039,update
402321000167,159175419948,Goods,allowed,2024-09-24T16:58:15,2024-09-24T16:59:17.540000,cron,173778250059,activation
402378503937,158484787302,Goods,allowed,2024-09-19T21:35:28,2024-09-19T21:36:33.215000,cron,16139250315,activation
402380251637,159984677712,Goods,allowed,2024-09-29T17:06:32,2024-09-29T17:07:38.350000,cron,139879500029,activation
402384250352,159624700373,Goods,allowed,2024-09-27T09:19:53,2024-09-27T09:21:10.568000,cron,364981346,activation
402400753272,159124080657,Goods,allowed,2024-09-24T12:02:59,2024-09-24T12:04:05.578000,cron,64561250054,activation
402413754157,156713126442,Goods,allowed,2024-09-08T00:17:47,2024-09-08T00:18:51.510000,cron,370245970,update
402413754157,156730139345,Goods,allowed,2024-09-08T00:22:29,2024-09-08T00:23:33.166000,cron,370245970,activation
402445500377,158239495772,Goods,allowed,2024-09-18T11:01:51,2024-09-18T11:02:57.265000,cron,239011250055,activation
402541000072,160149300647,Services,allowed,2024-09-30T15:19:13,2024-09-30T15:20:16.971000,cron,366125324,activation
402558504492,156438854192,Goods,allowed,2024-09-05T23:06:15,2024-09-05T23:07:21.359000,cron,375350297,activation
402559251847,159011159761,Goods,allowed,2024-09-23T17:08:21,2024-09-23T17:09:28.128000,cron,272861500331,activation
402573752447,159684270835,Goods,allowed,2024-09-27T16:09:31,2024-09-27T16:10:32.752000,cron,110250080,activation
402600751197,156532205400,Goods,allowed,2024-09-06T10:45:25,2024-09-06T10:46:41.436000,cron,169030750132,activation
402600751197,158057125605,Goods,allowed,2024-09-17T09:25:15,2024-09-17T09:26:26.316000,cron,169030750132,update
402699750092,159750819778,Goods,allowed,2024-09-28T02:27:26,2024-09-28T02:28:31.013000,cron,1201500218,activation
402721500112,159205632897,Goods,allowed,2024-09-24T19:21:48,2024-09-24T19:22:54.698000,cron,388251477,activation
402739250332,157682322766,Goods,allowed,2024-09-14T16:47:06,2024-09-14T16:48:09.373000,cron,113741500054,activation
402750250132,155835513863,Goods,allowed,2024-09-02T09:16:17,2024-09-02T09:17:26.257000,cron,269403500155,update
402750250132,159306523955,Goods,allowed,2024-09-25T11:14:20,2024-09-25T11:15:22.654000,cron,269403500155,activation
402750500087,159656681866,Goods,allowed,2024-09-27T12:34:37,2024-09-27T12:35:49.303000,cron,73160500020,update
402756001437,156562264668,Goods,allowed,2024-09-06T17:58:55,2024-09-06T17:59:59.805000,cron,215572750037,activation
402769250147,159537066583,Goods,allowed,2024-09-26T20:53:03,2024-09-26T20:54:04.222000,cron,99155500020,activation
402770001047,159275297874,Goods,allowed,2024-09-25T07:00:59,2024-09-25T07:02:02.338000,cron,389593253,activation
402780750712,158099875984,Goods,allowed,2024-09-17T09:25:36,2024-09-17T09:26:41.396000,cron,169030750132,update
402780750712,158549484630,Goods,allowed,2024-09-20T10:40:11,2024-09-20T10:41:25.271000,cron,169030750132,activation
402798000292,159522493524,Goods,allowed,2024-09-26T17:49:57,2024-09-26T17:50:59.807000,cron,2033546,activation
402828750067,157402048762,Goods,allowed,2024-09-12T12:24:52,2024-09-12T12:26:00.552000,cron,379149315,activation
402855000197,158410029849,Goods,allowed,2024-09-19T10:54:22,2024-09-19T11:18:15.430000,cron,89769250012,activation
403348250442,159020992799,Goods,allowed,2024-09-23T19:00:08,2024-09-23T19:01:14.259000,cron,166978250002,activation
403378250602,158390288649,Goods,allowed,2024-09-19T09:39:31,2024-09-19T09:45:18.909000,cron,366301717,activation
403400502247,155856728148,Goods,allowed,2024-09-02T12:05:47,2024-09-02T12:06:51.943000,cron,4753274,activation
403421750677,158682332331,Goods,allowed,2024-09-21T07:32:10,2024-09-21T07:33:19.010000,cron,39750786,activation
403430750312,159262979110,Goods,allowed,2024-09-25T06:13:11,2024-09-25T06:14:13.109000,cron,387325020,activation
403437500377,155731928383,Goods,allowed,2024-09-01T13:55:17,2024-09-01T13:56:22.475000,cron,385976831,activation
403454000502,158679593923,Goods,allowed,2024-09-21T07:37:02,2024-09-21T07:38:11.695000,cron,254567000035,activation
403482500442,158679063325,Services,allowed,2024-09-21T10:59:12,2024-09-21T11:00:21.205000,cron,384260067,activation
403591750017,156125615575,Goods,allowed,2024-09-04T03:44:52,2024-09-04T03:45:57.521000,cron,7365750041,activation
403625250457,157513234937,Goods,allowed,2024-09-13T12:54:43,2024-09-13T12:59:20.922000,cron,385281846,activation
403638500392,157682530093,Services,allowed,2024-09-14T16:18:52,2024-09-14T16:19:58.812000,cron,229217500028,activation
403644000862,155734785238,Goods,allowed,2024-09-01T12:31:41,2024-09-01T12:32:47.483000,cron,11752500124,activation
403649001232,158112394882,Goods,allowed,2024-09-17T11:44:20,2024-09-17T11:45:23.307000,cron,4816750242,activation
403658250487,159433853077,Goods,allowed,2024-09-26T07:46:37,2024-09-26T07:47:38.556000,cron,518504,activation
403666000622,157718183755,Goods,allowed,2024-09-14T21:03:13,2024-09-14T21:04:17.039000,cron,372112851,activation
403671250962,156035287660,Goods,allowed,2024-09-03T11:52:56,2024-09-03T11:54:01.280000,cron,270955,activation
403676750107,155876797766,Goods,allowed,2024-09-02T14:24:13,2024-09-02T14:25:19.199000,cron,13477000012,activation
403688750727,158083899895,Goods,allowed,2024-09-17T09:35:11,2024-09-17T09:36:15.667000,cron,169030750132,update
403688750727,158544731954,Goods,allowed,2024-09-20T10:40:20,2024-09-20T10:41:35.522000,cron,169030750132,activation
403744500718,160067290863,Goods,allowed,2024-09-30T06:33:21,2024-09-30T06:34:24.294000,cron,148350500017,activation
403781250038,159009122908,Goods,allowed,2024-09-23T16:52:26,2024-09-23T16:53:33.086000,cron,389825453,activation
403893500093,157738693369,Goods,allowed,2024-09-15T07:18:36,2024-09-15T07:19:40.544000,cron,38774000070,activation
403902751873,155725037431,Goods,allowed,2024-09-01T10:08:36,2024-09-01T10:09:42.446000,cron,515783,activation
403911501833,157666617616,Goods,allowed,2024-09-14T10:21:58,2024-09-14T10:23:04.251000,cron,373630728,activation
403933250398,156522039745,Services,allowed,2024-09-06T09:40:05,2024-09-06T09:41:09.990000,cron,365319039,activation
403945000278,159484209452,Goods,allowed,2024-09-26T08:32:40,2024-09-26T08:33:43.498000,cron,73488250008,activation
403968250123,158059496294,Services,allowed,2024-09-17T10:22:04,2024-09-17T10:23:09.054000,cron,290952750019,activation
404074750028,157052321994,Services,allowed,2024-09-10T07:22:43,2024-09-10T07:23:47.881000,cron,40503250062,activation
404157250693,155765777542,Goods,allowed,2024-09-01T18:26:16,2024-09-01T18:27:23.003000,cron,223200500027,activation
404172750023,159155928148,Goods,allowed,2024-09-24T14:30:58,2024-09-24T15:53:24.180000,cron,103952750024,activation
404180001918,155841151992,Goods,allowed,2024-09-02T08:45:16,2024-09-02T08:46:19.778000,cron,383468851,activation
404204500578,157103059381,Goods,allowed,2024-09-10T14:21:19,2024-09-10T14:22:45.939000,cron,89351750048,activation
404204500578,158566808008,Goods,allowed,2024-09-20T15:27:39,2024-09-20T15:28:45.060000,cron,89351750048,update
404215000763,157782085206,Goods,allowed,2024-09-15T13:55:09,2024-09-15T13:56:14.817000,cron,229187750018,activation
404231750223,156219848882,Goods,allowed,2024-09-04T16:20:38,2024-09-04T16:48:36.041000,cron,368563985,activation
404234500448,157382131969,Goods,allowed,2024-09-12T09:13:50,2024-09-12T09:14:55.697000,cron,373765469,activation
404259751468,155999963342,Goods,allowed,2024-09-03T07:55:31,2024-09-03T07:56:35.715000,cron,95398750011,activation
404404250238,157389917990,Goods,allowed,2024-09-12T13:30:45,2024-09-12T13:31:49.940000,cron,2759031,update
404412000208,156575572304,Goods,allowed,2024-09-06T20:02:53,2024-09-06T20:03:59.486000,cron,385976831,activation
404450250413,156512673368,Realty,allowed,2024-09-06T08:59:20,2024-09-06T09:00:30.567000,cron,1539119,activation
404453750838,155820187098,Goods,allowed,2024-09-02T07:25:44,2024-09-02T07:26:50.526000,cron,3003074,activation
404455500478,156089019142,Services,allowed,2024-09-03T21:00:28,2024-09-03T21:01:36.907000,cron,364701196,update
404455500478,157677257387,Services,allowed,2024-09-14T16:04:58,2024-09-14T16:06:04.292000,cron,364701196,activation
404461251033,157491540496,Goods,allowed,2024-09-13T07:29:33,2024-09-13T07:30:41.211000,cron,111606750025,activation
404462000398,158544221155,Goods,allowed,2024-09-20T10:36:22,2024-09-20T10:37:30.120000,cron,210322750023,update
404472250068,157814437595,Goods,allowed,2024-09-15T20:13:11,2024-09-15T20:14:19.275000,cron,262903750039,activation
404515750568,158974749437,Goods,allowed,2024-09-23T12:54:44,2024-09-23T12:55:49.476000,cron,229187750018,activation
404535500813,156392734245,Goods,allowed,2024-09-05T18:57:39,2024-09-05T18:58:44.964000,cron,83923500031,activation
404547751013,157484973582,Goods,allowed,2024-09-13T06:53:29,2024-09-13T06:54:33.888000,cron,377427602,update
404547751013,158012704491,Goods,allowed,2024-09-16T20:14:35,2024-09-16T20:15:41.761000,cron,377427602,update
404547751013,158369027960,Goods,allowed,2024-09-19T06:27:30,2024-09-19T06:28:36.101000,cron,377427602,activation
404573500743,156321281372,Goods,allowed,2024-09-05T08:05:56,2024-09-05T08:07:02.267000,cron,206907250145,activation
404692500183,156355545871,Goods,allowed,2024-09-05T13:03:53,2024-09-05T13:04:58.220000,cron,1838779,activation
404762250203,157053968671,Goods,allowed,2024-09-10T08:25:21,2024-09-10T08:26:27.679000,cron,373829652,activation
404791250113,156031347799,Goods,allowed,2024-09-03T14:39:23,2024-09-03T14:40:27.514000,cron,223200500027,activation
404829500473,158876104303,Goods,allowed,2024-09-22T22:08:03,2024-09-22T22:09:09.183000,cron,8690500034,activation
404940750003,155808763851,Goods,allowed,2024-09-02T00:52:23,2024-09-02T00:53:28.849000,cron,369462913,activation
405085500693,156111206504,Goods,allowed,2024-09-03T23:50:31,2024-09-03T23:51:39.426000,cron,95278750014,activation
405131500903,158561200497,Goods,allowed,2024-09-20T14:10:15,2024-09-20T14:11:20.343000,cron,368279870,activation
405143750228,158565269677,Goods,allowed,2024-09-20T10:51:04,2024-09-20T10:54:01.872000,cron,368279870,activation
405438000013,160110607409,Goods,allowed,2024-09-30T10:51:10,2024-09-30T10:52:11.906000,cron,138102750066,activation
405447501708,155729437589,Goods,allowed,2024-09-01T14:01:55,2024-09-01T14:03:00.978000,cron,254351,activation
405447501708,156477612275,Goods,allowed,2024-09-06T10:03:56,2024-09-06T10:05:01.818000,cron,254351,update
405459250473,156899357553,Goods,allowed,2024-09-09T10:02:11,2024-09-09T10:03:20.588000,cron,143098250005,activation
405485750163,158689131157,Services,allowed,2024-09-21T08:03:53,2024-09-21T08:05:01.168000,cron,15828500161,activation
405486000148,159464463311,Goods,allowed,2024-09-26T14:38:05,2024-09-26T14:39:07.252000,cron,367344602,activation
405521750808,160087120870,Goods,allowed,2024-09-30T09:41:54,2024-09-30T09:42:55.228000,cron,134308500018,activation
405740250228,156325050578,Goods,allowed,2024-09-05T09:43:38,2024-09-05T09:44:45.977000,cron,389587686,activation
405818000298,156100942036,Goods,allowed,2024-09-03T23:45:00,2024-09-03T23:46:10.538000,cron,1558880,activation
405830000683,157422818534,Goods,allowed,2024-09-12T14:46:13,2024-09-12T14:47:16.977000,cron,22210000010,activation
405831000068,155906358903,Goods,allowed,2024-09-02T16:49:40,2024-09-02T16:52:32.709000,cron,131120750003,activation
405844250393,156754223861,Goods,allowed,2024-09-08T10:15:36,2024-09-08T10:16:41.822000,cron,159058750007,activation
405858750613,159232347801,Goods,allowed,2024-09-24T23:42:54,2024-09-24T23:43:57.150000,cron,181899750081,activation
405875750313,157950779160,Goods,allowed,2024-09-16T15:36:16,2024-09-16T15:37:20.765000,cron,93811250012,activation
